id,thumb_url
293,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=293
294,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=294
295,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=295
296,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=296
297,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=297
298,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=298
299,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=299
300,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=300
301,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=301
302,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=302
