id,thumb_url
1579,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1579
1580,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1580
1581,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1581
1582,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1582
1583,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1583
1584,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1584
1585,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1585
1586,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1586
1587,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1587
1588,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1588
