id,thumb_url
2351,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2351
2352,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2352
2353,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2353
2354,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2354
2355,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2355
2356,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2356
2357,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2357
2358,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2358
2359,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2359
2360,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2360
