id,thumb_url
1419,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1419
1420,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1420
1421,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1421
1422,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1422
1423,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1423
1424,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1424
1425,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1425
1426,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1426
1427,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1427
1428,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1428
