id,thumb_url
2606,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2606
2607,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2607
2608,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2608
2609,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2609
2610,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2610
2611,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2611
2612,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2612
2613,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2613
2614,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2614
2615,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=2615
