id,thumb_url
1169,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1169
1170,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1170
1171,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1171
1172,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1172
1173,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1173
1174,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1174
1175,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1175
1176,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1176
1177,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1177
1178,http://image.oml.city.osaka.lg.jp/archive/get-thumbnail?data_no=1178
